Campaign_ID,Product_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Customer_ID,Subscription_Tier,Subscription_Length,Flash_Sale_ID,Discount_Level,Units_Sold,Bundle_ID,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords
cmp_mfsi2f,prod_f4fpvf,0.3940662463365563,0.47664862697935456,0.9018036072144289,0.8584540461117206,0.3888888888888889,cust_db1afv,basic,0.9705882352941176,flash_7ojgwp,0.7288135593220338,0.7575757575757576,bndl_0hnlc9,0.9942217085963196,0.6666666666666666,affordable
cmp_0hqse6,prod_3jibun,0.3266225164492591,0.8634996993385448,0.48897795591182364,0.3540228686837097,0.4044444444444444,cust_bz08x4,standard,0.14705882352941177,flash_756nga,0.6949152542372882,0.16666666666666666,bndl_q7nxj0,0.28635878744777316,1.0,innovative
cmp_7rsye9,prod_8rn9t6,0.22092321106668614,0.8476648626979355,0.9509018036072144,0.6691936019727389,0.4933333333333334,cust_luqom0,premium,0.5,flash_npsi0j,0.01694915254237288,0.5858585858585859,bndl_4fznoy,0.06265001333451863,0.3333333333333333,stylish
cmp_r4ac27,prod_qp0n6k,0.6540850466441978,0.19723391461214673,0.49799599198396793,0.2996167878769329,0.1688888888888889,cust_s42pl1,premium,0.6470588235294118,flash_4vkag7,0.0,0.23737373737373738,bndl_l75fjj,0.6389901324562183,1.0,stylish
cmp_bxq8u5,prod_j0q7e7,0.20376495049716975,0.26819001803968734,0.8797595190380761,0.568300234985993,0.9533333333333334,cust_s3ppvi,premium,1.0,flash_tt6qkb,0.1016949152542373,0.2474747474747475,bndl_v21571,0.6888612321095209,1.0,innovative
cmp_ktr49x,prod_0k8fvv,0.9743197817984497,0.7079575065143315,0.35771543086172347,0.8624759703260864,0.46222222222222226,cust_hpwezl,basic,1.0,flash_kre0q0,0.0,0.21717171717171718,bndl_sugivt,0.7448439861321007,0.6666666666666666,innovative
cmp_gy6w1f,prod_f3ln92,0.5571450765153936,0.8502705953096813,0.42985971943887774,0.6192251129044917,0.30666666666666664,cust_ppd6v9,premium,0.35294117647058826,flash_kh95sr,0.4067796610169492,0.803030303030303,bndl_2zrdqd,0.9682416214774646,1.0,durable
cmp_t4uqlk,prod_09otdl,0.05316470835179324,0.4740428943676087,0.5871743486973948,0.22347740682860423,0.6266666666666666,cust_pdsum7,premium,0.8235294117647058,flash_et29pf,0.5423728813559322,0.5606060606060606,bndl_dlup1n,0.86918837229976,0.6666666666666666,affordable
cmp_ogfdop,prod_rzwo33,0.25135522419659795,0.9801563439567047,0.2955911823647295,0.3211851342747521,0.58,cust_lhfynq,basic,0.11764705882352941,flash_r4jc9r,0.11864406779661017,0.8232323232323232,bndl_a4g6el,0.6185216463685661,0.3333333333333333,durable
cmp_4cra49,prod_b70m53,0.9516444612528003,0.9144117057526558,0.3196392785571142,0.6121783614699337,0.8311111111111111,cust_viq97d,standard,0.058823529411764705,flash_ueuqkm,0.9152542372881356,0.30808080808080807,bndl_3byvfz,0.008511867721575262,0.0,stylish
cmp_sg9gw6,prod_tte7ph,0.8047820580498388,0.8785327720986169,0.17735470941883769,0.24790340432207353,0.22666666666666668,cust_bwk7bm,premium,0.08823529411764706,flash_7zt6rz,0.22033898305084745,0.3838383838383838,bndl_etk7su,0.7814694639523513,0.3333333333333333,stylish
cmp_bdmvma,prod_9ree5g,0.9536786359534369,0.2465423932651834,0.6062124248496994,0.0503326400827335,0.3533333333333333,cust_fy1csu,basic,0.14705882352941177,flash_7re8x4,0.1864406779661017,0.3484848484848485,bndl_jy9gnw,0.6898168726108986,1.0,affordable
cmp_sk3gef,prod_nl7ixq,0.6778605872136493,0.4916816997394267,0.1963927855711423,0.16035170220144188,0.24000000000000002,cust_ej1gdj,basic,0.6470588235294118,flash_vrli51,0.576271186440678,0.6262626262626263,bndl_fshjl9,0.09069695084007466,0.3333333333333333,innovative
cmp_5dseav,prod_w29wnz,0.0011062807290381934,0.8647023451593505,0.7334669338677354,0.3165066270939062,0.037777777777777785,cust_koms1g,premium,0.7058823529411765,flash_42ovad,0.6101694915254238,0.9393939393939394,bndl_79deln,0.7533558538536759,0.0,stylish
cmp_lvrwf3,prod_rb4itt,0.36014569127292795,0.15093205051112446,0.48997995991983967,0.2065147374087337,0.7311111111111112,cust_agnv1p,premium,0.08823529411764706,flash_a03l2c,0.7457627118644068,0.11616161616161616,bndl_l9l3tz,0.23328740332473996,0.3333333333333333,innovative
cmp_ljt2er,prod_s12xs4,0.5718245086434749,0.6985367809180196,0.7394789579158316,0.1558464319109827,0.7866666666666666,cust_giocv3,standard,0.17647058823529413,flash_uulg4q,0.3389830508474576,0.4393939393939394,bndl_ttpf6k,0.7466663703440306,1.0,stylish
cmp_q5wvma,prod_ukcpsh,0.2712765602831077,0.28021647624774504,0.6412825651302605,0.5770895576135896,0.42888888888888893,cust_neby59,standard,0.8235294117647058,flash_m64l47,0.3559322033898305,0.06565656565656566,bndl_1fvok0,0.8938572317539336,0.0,durable
cmp_6wguye,prod_u7i0zo,0.2531025255160741,0.8414511926237723,0.5501002004008017,0.4929714813693573,0.5133333333333333,cust_hgf9cf,premium,0.9117647058823529,flash_uj9kak,0.6779661016949152,0.8282828282828283,bndl_ptcu3u,0.8761445461818828,0.3333333333333333,durable
cmp_yewraa,prod_9fipc7,0.9968777266860327,0.894167167769092,0.18537074148296592,0.36764787435305113,0.4066666666666667,cust_j65tso,premium,0.38235294117647056,flash_pk7ms5,0.7288135593220338,0.06565656565656566,bndl_nq4nzn,0.7129967108187394,0.0,innovative
cmp_b8xwm7,prod_6r4892,0.22820817876009689,0.3128883543796352,0.047094188376753505,0.91527251375011,0.7355555555555555,cust_f9y4rl,standard,0.029411764705882353,flash_6tq8h5,0.3559322033898305,0.797979797979798,bndl_2yw9oo,0.7154858209618632,0.6666666666666666,durable
cmp_99kx8v,prod_v5a147,0.7230837514714887,0.9098015634395671,0.6733466933867736,0.811771805297089,0.14888888888888888,cust_dbvrrf,basic,0.47058823529411764,flash_a4opr4,0.288135593220339,0.2222222222222222,bndl_un5d8i,0.7949373277624677,0.3333333333333333,innovative
cmp_ylb9ky,prod_udeyci,0.7061568078184713,0.8673080777710964,0.2635270541082164,0.9361749840071542,0.64,cust_iq5wao,premium,0.3235294117647059,flash_dyupi9,0.9152542372881356,0.9949494949494949,bndl_utqxe0,0.013890123566539247,0.0,affordable
cmp_ab1s0a,prod_uh1sm9,0.08696768573384739,0.4411705752655843,0.23246492985971945,0.2447294822621081,0.47555555555555556,cust_pn5a00,premium,0.9705882352941176,flash_k7zd3j,0.1694915254237288,0.23232323232323232,bndl_tjik1t,0.3711885500933416,0.0,innovative
cmp_jgnm7r,prod_kwmgcd,0.9388888989900643,0.16476247745039085,0.6232464929859719,0.3171005821466606,0.03333333333333334,cust_v2m9o8,basic,0.029411764705882353,flash_gxnihs,0.15254237288135594,0.398989898989899,bndl_jbzvna,0.44317272646457456,0.0,stylish
cmp_8bnvy2,prod_7bym6n,0.11871567999395549,0.8655041090398877,0.9108216432865731,0.7778784875035595,0.1711111111111111,cust_lpk3k9,basic,0.7058823529411765,flash_ki9a2e,0.711864406779661,0.5303030303030303,bndl_a4yo21,0.33114054582629565,0.6666666666666666,affordable
cmp_gyyf8u,prod_7g9k8l,0.6977211142242934,0.6183603928643014,0.2925851703406814,0.6101959859749838,0.3022222222222222,cust_3l8s2w,basic,0.6470588235294118,flash_voyf39,0.8305084745762712,0.8636363636363636,bndl_i5sxpv,0.3923015379144813,0.6666666666666666,durable
cmp_l1w985,prod_j10l3t,0.899480173311927,0.9083984766486269,0.19539078156312625,0.23985228297432892,0.6311111111111111,cust_aftd6z,standard,0.8529411764705882,flash_gmsmdz,0.1016949152542373,0.18181818181818182,bndl_41sqcj,0.5992532669570628,0.3333333333333333,stylish
cmp_ayl4p0,prod_qzm5t0,0.5024500400915652,0.28883543796351974,0.5120240480961924,0.39232892907580696,0.07333333333333332,cust_uzla1d,basic,1.0,flash_qjzoei,0.06779661016949153,0.13131313131313133,bndl_n6ldtb,0.4767534891990398,1.0,durable
cmp_swxnju,prod_8fqv09,0.8102708347348715,0.024854680296652637,0.935871743486974,0.984911319379228,0.8866666666666667,cust_dh518h,standard,0.17647058823529413,flash_wy42qx,0.13559322033898305,0.3787878787878788,bndl_rjigel,0.6996399679971552,0.6666666666666666,innovative
cmp_v9tnis,prod_i1kwlo,0.3455058557523871,0.2601723792343155,0.40380761523046094,0.8363125532905463,0.7488888888888889,cust_1jtjxb,basic,0.7647058823529411,flash_f4h8ag,0.6779661016949152,0.7272727272727273,bndl_zhwzfm,0.9445950751177883,0.6666666666666666,innovative
cmp_h91i1j,prod_i3ue8w,0.23567516963408897,0.44998997795149326,0.2595190380761523,0.16872434717723364,0.8533333333333333,cust_55tqg5,basic,0.2647058823529412,flash_xi5xam,0.7288135593220338,0.31313131313131315,bndl_n0bw1o,0.903191394790648,0.6666666666666666,affordable
cmp_fn2px8,prod_hf8m34,0.6750223589517323,0.9344558027660854,0.14128256513026052,0.5767921760361561,0.3933333333333333,cust_6ptl34,basic,0.8235294117647058,flash_iu8ucc,0.9830508474576272,0.4595959595959596,bndl_z1a8gp,0.30013779002578006,0.0,affordable
cmp_o07xjk,prod_eli2vy,0.2281718145286822,0.2331128482661856,0.6422845691382766,0.10598228902802387,0.5933333333333333,cust_g7xdb4,premium,0.7941176470588235,flash_ue582f,0.4745762711864407,0.03535353535353535,bndl_9v30rz,0.04195928526980176,0.0,durable
cmp_1rw344,prod_hsepcl,0.23852107478930468,0.9336540388855482,0.1843687374749499,0.9570788684428952,0.6155555555555555,cust_3wyvx2,standard,0.9117647058823529,flash_pzeov1,0.8813559322033898,0.6515151515151515,bndl_59fzdr,0.4755533825228909,0.0,durable
cmp_0jp41n,prod_0sckfv,0.7260858207982798,0.7117658849468832,0.3196392785571142,0.6516898071757244,0.8244444444444444,cust_wocmz7,standard,0.5,flash_1voyle,0.0,0.17676767676767677,bndl_83sb5e,0.8425637834474174,0.0,affordable
cmp_ptlnhh,prod_ki5fcy,0.9345407470304059,0.8997795149328522,0.7464929859719439,0.4530887127428309,0.10222222222222221,cust_yxwqfv,standard,0.47058823529411764,flash_yy5w0p,0.0,0.20202020202020202,bndl_4k7yfr,0.6629033691883723,0.3333333333333333,innovative
cmp_yhle4l,prod_oysit6,0.5613146396941042,0.3128883543796352,0.5160320641282565,0.8786361943481541,0.3955555555555555,cust_6gjc6i,premium,0.2647058823529412,flash_rugfe8,0.4915254237288136,0.4090909090909091,bndl_kq1ut2,0.021201884611965503,0.0,innovative
cmp_hbxnhf,prod_z0k2sa,0.4115255219327832,0.957907396271798,0.7304609218436874,0.9604833016304773,0.5622222222222222,cust_p432bl,standard,0.9117647058823529,flash_z69xjn,0.4576271186440678,0.18686868686868688,bndl_thy2d5,0.9366832607342874,0.3333333333333333,durable
cmp_6ft7jm,prod_vybaet,0.9149870937282004,0.6949288434556024,0.7755511022044088,0.8818379959310039,0.8422222222222222,cust_plu2h8,standard,0.0,flash_smraue,0.3728813559322034,0.9545454545454546,bndl_oiza3m,0.8531202773579873,1.0,affordable
cmp_8i97ja,prod_1ai2in,0.20593225868948564,0.17257967528562837,0.5621242484969939,0.5550002883914414,0.2488888888888889,cust_4jf5kz,standard,0.6470588235294118,flash_76g5eb,0.05084745762711865,0.8939393939393939,bndl_uv1xw6,0.4345275135567606,0.3333333333333333,stylish
cmp_49k98h,prod_1r5gs2,0.1916756617633541,0.06093405492082582,0.4529058116232465,0.6936802071246525,0.4822222222222222,cust_vuml4k,basic,0.9411764705882353,flash_uaywuo,0.423728813559322,0.09595959595959595,bndl_y28qc5,0.7729131478353631,0.0,durable
cmp_ghkld5,prod_fz5xje,0.9150133567842221,0.20144317498496692,0.6723446893787575,0.8780303197892388,0.4066666666666667,cust_glwpto,basic,0.6470588235294118,flash_b8uzvy,0.9661016949152542,0.10606060606060606,bndl_2gsmjv,0.9735309805316028,1.0,durable
cmp_er6cao,prod_e3rrcp,0.6228903947721165,0.396873120865905,0.07915831663326653,0.890878537302852,0.19111111111111112,cust_8qxzy2,standard,0.17647058823529413,flash_aqqhrc,0.8813559322033898,0.2676767676767677,bndl_wmosj4,0.36681038314516845,0.3333333333333333,innovative
cmp_qte3u2,prod_kxyufo,0.7206006805363885,0.41551413108839447,0.5430861723446894,0.28092760829351154,0.3977777777777778,cust_hbrrsq,standard,0.3235294117647059,flash_ek7h9u,0.1864406779661017,0.4444444444444444,bndl_rmpf5e,0.027602453551426796,0.3333333333333333,durable
cmp_hfphp6,prod_z11v9k,0.2370739804025076,0.24413710162357186,0.0811623246492986,0.007604846956066216,0.32666666666666666,cust_ad74ed,premium,0.8529411764705882,flash_a513iz,0.22033898305084745,0.7878787878787878,bndl_seil06,0.465952529113699,0.6666666666666666,affordable
cmp_y5o6rj,prod_5r430r,0.512597478867836,0.46562437362196835,0.7625250501002004,0.33496367934548577,0.5288888888888889,cust_ovqmmu,standard,0.47058823529411764,flash_xcbzah,0.23728813559322035,0.6818181818181818,bndl_gmvyng,0.6220997421993066,0.6666666666666666,stylish
cmp_h7m9sr,prod_hvslas,0.2921787205002749,0.568450591300862,0.8316633266533067,0.40074814093583677,0.17333333333333334,cust_0oxul3,basic,0.08823529411764706,flash_lugfs4,0.11864406779661017,0.5505050505050505,bndl_4ug5m3,0.04009245266245888,0.0,affordable
cmp_gpz654,prod_6nnndc,0.920688601167009,0.5155341751854079,0.24148296593186372,0.8033661291474451,0.6711111111111111,cust_16r0l1,basic,0.11764705882352941,flash_ekxd7x,0.576271186440678,0.8787878787878788,bndl_fgeerz,0.9612854475953417,0.6666666666666666,stylish
cmp_att1r2,prod_1m8kqz,0.560100478411869,0.7957506514331529,0.6102204408817635,0.03687986117613808,0.08222222222222222,cust_669gb3,premium,0.29411764705882354,flash_n64uud,0.3559322033898305,0.29292929292929293,bndl_p5rgep,0.6048093163836785,0.6666666666666666,stylish
cmp_xgisph,prod_84yu7o,0.4317337314004533,0.8232110643415514,0.4168336673346693,0.5087925045296648,0.18222222222222223,cust_771y4t,premium,0.38235294117647056,flash_csf7wd,0.7457627118644068,0.10606060606060606,bndl_qvlm5t,0.8567428215841407,0.3333333333333333,innovative
cmp_wy0wye,prod_krx8i2,0.7771547372795393,0.8859490879935858,0.2655310621242485,0.45329104130927084,0.21777777777777776,cust_rj860t,standard,0.17647058823529413,flash_degmii,0.11864406779661017,0.6818181818181818,bndl_w0qsu0,0.7249088807894034,1.0,durable
cmp_pwpsrt,prod_emv9g6,0.7362312393394721,0.6159551012226899,0.9258517034068137,0.43506045967474494,0.5333333333333333,cust_okc9u7,standard,0.6764705882352942,flash_49a2q1,0.3389830508474576,0.1717171717171717,bndl_jswung,0.7239310160903191,0.3333333333333333,affordable
cmp_s1af0a,prod_jkr5eh,0.01164362487547776,0.5385848867508519,0.8196392785571143,0.09165332540585161,0.6155555555555555,cust_40hlg2,basic,0.9411764705882353,flash_yjqc1e,0.4067796610169492,0.005050505050505051,bndl_hka9ii,0.28455862743354965,0.3333333333333333,affordable
cmp_vcmyqy,prod_ihvr74,0.4089992179670011,0.3387452395269593,0.21042084168336672,0.06346217814429249,0.7066666666666667,cust_7vwf2c,premium,0.5882352941176471,flash_036aoj,0.423728813559322,0.8282828282828283,bndl_pju7pr,0.21566361454351501,0.0,innovative
cmp_l07tqh,prod_0ji2tn,0.6086095550250419,0.010422930446983364,0.13927855711422846,0.13453102147440452,0.6688888888888889,cust_2cy6b7,premium,0.7352941176470589,flash_gsn4z2,0.22033898305084745,0.6767676767676768,bndl_9pytt6,0.08085163125611165,0.0,affordable
cmp_n6t258,prod_qqkcle,0.07476162741248897,0.32972539587091604,0.7404809619238477,0.9473241668290446,0.37333333333333335,cust_bnprk1,premium,0.6764705882352942,flash_nn5xp9,0.864406779661017,0.3333333333333333,bndl_y9l1r5,0.9404169259489732,0.3333333333333333,stylish
cmp_ntdp66,prod_7taod1,0.06941628741803654,0.6891160553217077,0.14428857715430862,0.29746289270858556,0.11777777777777779,cust_6f56gg,standard,0.9411764705882353,flash_dfrxwe,0.423728813559322,0.12626262626262627,bndl_mtlq92,0.18999466619255045,0.0,affordable
cmp_n555iv,prod_2eo51l,0.7535363709992022,0.3215073160954099,0.4168336673346693,0.010611996942545656,0.5955555555555556,cust_2x28ht,premium,0.5294117647058824,flash_u860e5,0.9152542372881356,0.6060606060606061,bndl_9reomj,0.5651391234776425,0.0,innovative
cmp_t4nykg,prod_23ka02,0.678484839852935,0.9043896572459411,0.8657314629258517,0.7708398170901274,0.05333333333333333,cust_j4sxss,basic,0.0,flash_hlegh8,0.11864406779661017,0.4797979797979798,bndl_2xoouy,0.10263134500844519,1.0,durable
cmp_8mmxg4,prod_l2118v,0.969983549225755,0.6053317298055723,0.49799599198396793,0.03092081518512761,0.03555555555555556,cust_3u0ldi,basic,1.0,flash_l0ixyv,0.847457627118644,0.8080808080808081,bndl_bjgtpo,0.7915148013156725,0.0,stylish
cmp_xztg85,prod_tm1rmo,0.9722175251756645,0.915213469633193,0.15430861723446893,0.9763505886367307,0.25555555555555554,cust_x275o5,premium,0.35294117647058826,flash_8iorsz,0.06779661016949153,0.9545454545454546,bndl_d9p7m1,0.6318339407947373,0.3333333333333333,innovative
cmp_myvwei,prod_qqw77o,0.8562441122773929,0.0076167568651032275,0.5480961923847696,0.16085070525596687,0.8666666666666667,cust_0l9226,standard,0.7352941176470589,flash_rk7fnu,0.6779661016949152,0.6565656565656566,bndl_f81oy9,0.6710596497466441,0.6666666666666666,innovative
cmp_v5viva,prod_hsmbg7,0.050191326363118266,0.1671677690920024,0.9719438877755511,0.7774714060643417,0.04444444444444443,cust_mvlho8,basic,0.29411764705882354,flash_sm8l8h,0.1864406779661017,0.14646464646464646,bndl_uqme77,0.32178415859187487,0.6666666666666666,durable
cmp_jrpgdx,prod_v7tqgs,0.8377987599393042,0.6448186009220285,0.4759519038076152,0.6816639307359517,0.5244444444444444,cust_4zgidy,premium,0.7058823529411765,flash_zfyyo6,0.7288135593220338,0.1717171717171717,bndl_2hyeeu,0.7992043737221086,0.3333333333333333,affordable
cmp_gekqci,prod_1qoh7u,0.5298561451207586,0.05812788133894568,0.3376753507014028,0.7174911378976759,0.9222222222222223,cust_o8wsmq,standard,0.7352941176470589,flash_m09w05,0.8135593220338984,0.03535353535353535,bndl_g5vjec,0.570539603520313,1.0,stylish
cmp_137mug,prod_46miey,0.9302891623075045,0.011826017237923432,0.37975951903807614,0.21984327061551825,0.2822222222222222,cust_af0iz6,basic,0.08823529411764706,flash_fu7ml3,0.3050847457627119,0.1919191919191919,bndl_wi3e80,0.9440394701751267,1.0,stylish
cmp_0f8zv9,prod_375tm9,0.3565333089288936,0.26578472639807577,0.503006012024048,0.531669269260533,0.3533333333333333,cust_bo4op1,standard,0.8235294117647058,flash_b6ir6k,0.6271186440677966,0.11616161616161616,bndl_2occcm,0.1188105609387501,0.3333333333333333,durable
cmp_4kvtwf,prod_qsdqrg,0.6054658672192414,0.42914411705752653,0.313627254509018,0.16785806171253603,0.5977777777777777,cust_zjobd3,basic,0.6764705882352942,flash_nhx8hz,0.4576271186440678,0.5959595959595959,bndl_29b8bj,0.5194906213885678,0.6666666666666666,stylish
cmp_80n0k1,prod_y9bh6v,0.6494920421930138,0.22770094207255964,0.3496993987975952,0.6448716476262657,0.8177777777777777,cust_vbmcja,premium,0.5588235294117647,flash_8qq0jk,0.7457627118644068,0.37373737373737376,bndl_ic58vp,0.1532136189883545,0.0,durable
cmp_yk63vw,prod_1h4fav,0.10224227911608254,0.5704550010022048,0.06212424849699399,0.5261822559160398,0.9022222222222221,cust_bdptrw,basic,0.8529411764705882,flash_gwx0xg,0.3050847457627119,0.9090909090909091,bndl_6clxi7,0.1297004178149169,0.3333333333333333,durable
cmp_3vvrx7,prod_a4bxs9,0.5269716534755418,0.2914411705752656,0.87374749498998,0.4040750973333741,0.8377777777777777,cust_cmtdkx,basic,0.6764705882352942,flash_9qrz4d,0.9322033898305084,0.7070707070707071,bndl_lte5dl,0.2053293626100098,1.0,innovative
cmp_ck2q4m,prod_i0s80h,0.7606981043528187,0.23191020244537983,0.6753507014028056,0.5599234484868743,0.7644444444444445,cust_tzv3a8,standard,0.35294117647058826,flash_euhq2e,0.423728813559322,0.17676767676767677,bndl_nn1uhz,0.8370966308116277,1.0,affordable
cmp_tp1teo,prod_gxzcas,0.8593516378752866,0.2545600320705552,0.6533066132264529,0.9164316352178578,0.43333333333333335,cust_qnyf9b,standard,0.6764705882352942,flash_1g264p,0.9661016949152542,0.8484848484848485,bndl_la4gmz,0.4956662814472398,0.3333333333333333,innovative
cmp_t8992d,prod_1kepgf,0.13385249334383048,0.17558628983764282,0.8196392785571143,0.17139613478698779,0.3933333333333333,cust_efkwh5,basic,0.8823529411764706,flash_1jrhfo,0.06779661016949153,0.5353535353535354,bndl_63lxwl,0.48355409369721747,0.3333333333333333,affordable
cmp_3bbuas,prod_odz7h3,0.8906113413168985,0.24113048707155743,0.17334669338677355,0.023477083587759233,0.9088888888888889,cust_9a4plo,standard,0.9117647058823529,flash_i4xjgt,0.01694915254237288,0.5050505050505051,bndl_vtdlta,0.7665348030936083,0.6666666666666666,innovative
cmp_hsve0m,prod_k45pt8,0.8877947295703222,0.5993185007015434,0.5981963927855711,0.017223383363945254,0.8422222222222222,cust_3os9m8,premium,0.47058823529411764,flash_oggrxw,0.2542372881355932,0.9646464646464646,bndl_3cuvey,0.7891590363587875,0.0,innovative
cmp_6kys0v,prod_xvl3qx,0.03789597365128602,0.36400080176388055,0.04208416833667335,0.919644851243048,0.18444444444444447,cust_814zbm,standard,0.5882352941176471,flash_qthx0s,0.4406779661016949,0.010101010101010102,bndl_cgnub8,0.9914436838830117,0.0,innovative
cmp_hpppab,prod_oz8u9b,0.7242647808984349,0.5011024253357387,0.7384769539078156,0.20380456494863147,0.6511111111111112,cust_6qgr7n,premium,0.08823529411764706,flash_jkeino,0.1016949152542373,0.6262626262626263,bndl_rnc2xd,0.22266423682105074,0.0,affordable
cmp_242bf6,prod_5s9yci,0.24751839373533183,0.3429544998997795,0.8847695390781564,0.9564168307871551,0.08222222222222222,cust_1s7yrv,premium,0.5588235294117647,flash_tvlali,0.23728813559322035,0.7272727272727273,bndl_cn5l5g,0.41854831540581383,0.0,stylish
cmp_1ofiac,prod_bu1a32,0.9418043002319836,0.7857286029264382,0.8927855711422845,0.4683621457090939,0.7155555555555556,cust_c76h84,basic,0.6470588235294118,flash_4obs7g,0.22033898305084745,0.10606060606060606,bndl_vay0nx,0.3593430527157969,0.6666666666666666,affordable
cmp_jouibp,prod_qnye83,0.37425945757900286,0.85207456404089,0.8196392785571143,0.8294946967793797,0.8266666666666667,cust_96dvwj,standard,0.6764705882352942,flash_rowpe3,0.4406779661016949,0.2676767676767677,bndl_dco3o6,0.6043648324295492,0.3333333333333333,stylish
cmp_1mz4l8,prod_07ysw5,0.2799003377631028,0.6666666666666666,0.9609218436873748,0.3170418937307337,0.7422222222222222,cust_s3bn26,standard,0.029411764705882353,flash_4lp796,0.0,0.9393939393939394,bndl_0z8gdm,0.3946795270690728,0.0,durable
cmp_wxc7id,prod_ic9526,0.3089553586634448,0.16135498095810782,0.7074148296593187,0.9010564823981724,0.9666666666666666,cust_cef4w8,premium,0.0,flash_urqwo3,0.6271186440677966,0.4696969696969697,bndl_ddfm4h,0.7633122944261712,0.0,stylish
cmp_u5697v,prod_esdufc,0.09658279256690869,0.33453597915413913,0.12124248496993988,0.9361403366290768,0.08,cust_qhp2jo,standard,0.14705882352941177,flash_w8f5zw,0.6440677966101694,0.5353535353535354,bndl_xrh8v2,0.1311227664681305,0.6666666666666666,durable
cmp_c6nj5o,prod_jdnmpq,0.8153870800714114,0.3481659651232712,0.7294589178356713,0.5665549364483246,0.8088888888888888,cust_wtj7jz,premium,0.3235294117647059,flash_xgbdke,0.3728813559322034,0.6666666666666666,bndl_i6g6yv,0.689639079029247,0.6666666666666666,affordable
cmp_c6daul,prod_lqckhc,0.35399912604630507,0.38504710362798156,0.9769539078156313,0.1689971826529972,0.24000000000000002,cust_u7172p,basic,0.08823529411764706,flash_t4kz3b,0.864406779661017,0.5808080808080808,bndl_c0s4jy,0.7505333807449551,1.0,stylish
cmp_jst29n,prod_emjdxz,0.33114057017902726,0.5716576468230106,0.812625250501002,0.36600409364327685,0.4466666666666666,cust_jreb6m,standard,0.47058823529411764,flash_bektpu,0.4576271186440678,0.06565656565656566,bndl_ltkchw,0.7243532758467419,1.0,stylish
cmp_70cced,prod_c0n2ow,0.44273431545041453,0.3519743435558228,0.685370741482966,0.9705642744722867,0.46444444444444444,cust_0w26r9,premium,0.29411764705882354,flash_s73qc6,0.6949152542372882,0.06565656565656566,bndl_knsal1,0.6059649746644146,0.3333333333333333,stylish
cmp_leq2tl,prod_ax17k8,0.24270275937848682,0.47464421727801165,0.6923847695390781,0.6898506112130836,0.006666666666666672,cust_6a6leq,premium,0.8529411764705882,flash_4afoz4,0.4745762711864407,0.98989898989899,bndl_rjq5xb,0.4389945772957596,0.3333333333333333,durable
cmp_z48sik,prod_rf6oqp,0.5934854691561621,0.8951693726197635,0.3667334669338677,0.00431577034505657,0.8666666666666667,cust_u0rer0,basic,0.35294117647058826,flash_ajpu3n,0.0847457627118644,0.2777777777777778,bndl_tndp0y,0.7147301982398435,0.0,innovative
cmp_2sv58k,prod_fb7vdi,0.7934224782264114,0.9502906394066948,0.09218436873747494,0.8988183425845874,0.7888888888888889,cust_nx7vxb,basic,0.5294117647058824,flash_v3bau0,0.8135593220338984,0.03535353535353535,bndl_gxaay7,0.12683349631078317,0.6666666666666666,affordable
cmp_r0szfe,prod_6qjo1r,0.9727545036595548,0.7392262978552816,0.0531062124248497,0.5738824023542439,0.017777777777777767,cust_4p9wlg,standard,0.9117647058823529,flash_dkq3g8,0.06779661016949153,0.2676767676767677,bndl_qme9p1,0.20197350875633388,0.3333333333333333,affordable
cmp_bznfve,prod_odo76l,0.05699224573169784,0.747644818600922,0.5721442885771543,0.3213848365093261,0.6955555555555555,cust_m2ptrk,premium,0.4411764705882353,flash_ib1c9q,0.7966101694915254,0.19696969696969696,bndl_l2k2et,0.10423148724331051,0.3333333333333333,innovative
cmp_7jxmm0,prod_56d49y,0.8375708774224386,0.8179995991180598,0.3837675350701403,0.23112023458396225,0.4044444444444444,cust_5kcobv,standard,0.29411764705882354,flash_xef9y0,0.559322033898305,0.9494949494949495,bndl_h7s9l8,0.10125344475064449,0.0,stylish
cmp_q8ljef,prod_mdvhnn,0.6499835653876357,0.7720986169573061,0.561122244488978,0.4292318211621539,0.7955555555555556,cust_ornqii,standard,0.4117647058823529,flash_fi6jix,0.4745762711864407,0.6868686868686869,bndl_qqwlc3,0.7838919015023558,0.6666666666666666,innovative
cmp_3tf5yy,prod_241y6i,0.4031898299749956,0.48145921026257765,0.14729458917835672,0.3328668563888401,0.33999999999999997,cust_q88pfr,premium,0.5,flash_4gwqj6,0.847457627118644,0.19696969696969696,bndl_jfs4a1,0.016757045070672945,0.6666666666666666,innovative
cmp_2t6992,prod_jt4o40,0.808512624145971,0.4141110442974544,0.09118236472945891,0.27161948410963155,0.14444444444444443,cust_dhsd4p,standard,0.23529411764705882,flash_nvr5ei,0.3728813559322034,0.41919191919191917,bndl_f0bniv,0.9501066761489909,0.0,durable
cmp_4t511d,prod_o0fc9e,0.7586691822633865,0.05832832230907998,0.1933867735470942,0.8976146744878829,0.5955555555555556,cust_kr9c03,basic,0.47058823529411764,flash_hovsfd,0.1016949152542373,0.050505050505050504,bndl_4n04oa,0.2651124544403947,1.0,stylish
